value,xtick
42.74,918
42.76,919
42.78,920
42.79,921
42.8,922
42.81,923
42.81,924
42.82,925
42.83,926
42.83,927
42.84,928
42.84,929
42.85,930
42.86,931
42.86,932
42.87,933
42.87,934
42.88,935
42.87,936
42.87,937
42.87,938
42.86,939
42.86,940
42.86,941
42.86,942
42.86,943
42.85,944
42.83,945
42.82,946
42.81,947
42.79,948
42.78,949
42.76,950
42.74,951
42.73,952
42.71,953
42.7,954
42.68,955
42.66,956
42.64,957
42.61,958
42.59,959
42.57,960
42.54,961
42.52,962
42.5,963
42.47,964
42.45,965
42.42,966
42.4,967
42.38,968
42.36,969
42.34,970
42.33,971
42.32,972
42.31,973
42.3,974
42.3,975
42.31,976
42.31,977
42.32,978
42.32,979
42.33,980
42.36,981
42.38,982
42.41,983
42.43,984
42.46,985
42.49,986
42.52,987
42.56,988
42.6,989
42.64,990
42.69,991
42.75,992
42.8,993
42.86,994
42.91,995
42.96,996
43.0,997
43.06,998
43.13,999
43.2,1000
43.26,1001
43.33,1002
43.41,1003
43.48,1004
43.55,1005
43.62,1006
43.69,1007
43.76,1008
43.83,1009
43.9,1010
43.97,1011
44.05,1012
44.11,1013
44.18,1014
44.24,1015
44.32,1016
44.4,1017
44.48,1018
44.56,1019
44.64,1020
44.71,1021
44.78,1022
44.85,1023
44.93,1024
45.0,1025
45.08,1026
45.16,1027
45.22,1028
45.28,1029
45.34,1030
45.4,1031
45.45,1032
45.51,1033
45.56,1034
45.6,1035
45.64,1036
45.68,1037
45.72,1038
45.82,1039
45.93,1040
46.03,1041
46.13,1042
46.21,1043
46.28,1044
46.36,1045
46.41,1046
46.46,1047
46.51,1048
46.56,1049
46.61,1050
46.62,1051
46.63,1052
46.64,1053
46.65,1054
46.65,1055
46.66,1056
46.66,1057
46.68,1058
46.69,1059
46.7,1060
46.71,1061
46.72,1062
46.73,1063
46.74,1064
46.75,1065
46.76,1066
46.76,1067
46.77,1068
46.77,1069
46.77,1070
46.76,1071
46.76,1072
46.75,1073
46.74,1074
46.73,1075
46.73,1076
46.72,1077
46.72,1078
46.71,1079
46.7,1080
46.69,1081
46.68,1082
46.66,1083
46.64,1084
46.62,1085
46.61,1086
46.59,1087
46.59,1088
46.58,1089
46.58,1090
46.57,1091
46.57,1092
46.57,1093
46.56,1094
46.56,1095
46.55,1096
46.55,1097
46.55,1098
46.55,1099
46.54,1100
46.53,1101
46.53,1102
46.52,1103
46.51,1104
46.5,1105
46.49,1106
46.48,1107
46.47,1108
46.46,1109
46.45,1110
46.44,1111
46.42,1112
46.41,1113
46.4,1114
46.39,1115
46.37,1116
46.36,1117
46.35,1118
46.33,1119
46.32,1120
46.3,1121
46.29,1122
46.28,1123
46.26,1124
46.25,1125
46.23,1126
46.22,1127
46.21,1128
46.19,1129
46.19,1130
46.19,1131
46.19,1132
46.2,1133
46.2,1134
46.2,1135
46.2,1136
46.2,1137
46.2,1138
46.21,1139
46.21,1140
46.21,1141
46.21,1142
46.21,1143
46.21,1144
46.21,1145
46.2,1146
46.2,1147
46.2,1148
46.2,1149
46.19,1150
46.19,1151
46.18,1152
46.18,1153
46.18,1154
46.17,1155
46.17,1156
46.17,1157
46.16,1158
46.16,1159
46.15,1160
46.14,1161
46.13,1162
46.13,1163
46.12,1164
46.11,1165
46.1,1166
46.08,1167
46.07,1168
46.06,1169
46.05,1170
46.04,1171
46.02,1172
46.01,1173
46.0,1174
45.98,1175
45.97,1176
45.96,1177
45.94,1178
45.92,1179
45.91,1180
45.89,1181
45.88,1182
45.87,1183
45.85,1184
45.84,1185
45.83,1186
45.82,1187
45.8,1188
45.79,1189
45.78,1190
45.76,1191
45.75,1192
45.74,1193
45.72,1194
45.71,1195
45.69,1196
45.67,1197
45.66,1198
45.65,1199
45.64,1200
45.63,1201
45.63,1202
45.62,1203
45.61,1204
45.61,1205
45.6,1206
45.59,1207
45.59,1208
45.58,1209
45.57,1210
45.56,1211
45.56,1212
45.55,1213
45.55,1214
45.54,1215
45.53,1216
45.53,1217
45.52,1218
45.5,1219
45.48,1220
45.46,1221
45.44,1222
45.41,1223
45.39,1224
45.36,1225
45.33,1226
45.31,1227
45.28,1228
45.26,1229
45.23,1230
45.21,1231
45.19,1232
45.16,1233
45.14,1234
45.11,1235
45.09,1236
45.07,1237
45.04,1238
45.02,1239
45.0,1240
44.97,1241
44.95,1242
44.94,1243
44.92,1244
44.91,1245
44.9,1246
44.88,1247
44.87,1248
44.86,1249
44.85,1250
44.85,1251
44.84,1252
44.83,1253
44.83,1254
44.83,1255
44.84,1256
44.84,1257
44.85,1258
44.86,1259
44.87,1260
44.88,1261
44.9,1262
44.92,1263
44.93,1264
44.95,1265
44.97,1266
44.99,1267
45.01,1268
45.03,1269
45.06,1270
45.09,1271
45.11,1272
45.17,1273
45.23,1274
45.29,1275
45.35,1276
45.41,1277
45.46,1278
45.52,1279
45.57,1280
45.62,1281
45.67,1282
45.71,1283
45.76,1284
45.79,1285
45.83,1286
45.86,1287
45.89,1288
45.92,1289
45.96,1290
45.99,1291
46.02,1292
46.05,1293
46.07,1294
46.1,1295
46.12,1296
46.14,1297
46.16,1298
46.18,1299
46.2,1300
46.22,1301
46.24,1302
46.26,1303
46.28,1304
46.3,1305
46.32,1306
46.34,1307
46.36,1308
46.37,1309
46.39,1310
46.4,1311
46.41,1312
46.42,1313
46.42,1314
46.47,1315
46.51,1316
46.55,1317
46.57,1318
46.6,1319
46.62,1320
46.65,1321
46.67,1322
46.69,1323
46.7,1324
46.72,1325
46.73,1326
46.74,1327
46.75,1328
46.76,1329
46.76,1330
46.77,1331
46.79,1332
46.8,1333
46.82,1334
46.83,1335
46.85,1336
46.86,1337
46.87,1338
46.89,1339
46.9,1340
46.92,1341
46.94,1342
46.96,1343
46.98,1344
46.97,1345
46.96,1346
46.95,1347
46.94,1348
46.94,1349
46.93,1350
46.92,1351
46.92,1352
46.92,1353
46.92,1354
46.91,1355
46.91,1356
46.9,1357
46.89,1358
46.9,1359
46.91,1360
46.92,1361
46.93,1362
46.94,1363
46.96,1364
46.98,1365
46.99,1366
47.01,1367
47.03,1368
47.05,1369
47.07,1370
47.09,1371
47.11,1372
47.14,1373
47.16,1374
47.17,1375
47.19,1376
47.21,1377
47.24,1378
47.26,1379
47.28,1380
47.29,1381
47.31,1382
47.33,1383
47.35,1384
47.36,1385
47.38,1386
47.39,1387
47.4,1388
47.41,1389
47.42,1390
47.43,1391
47.42,1392
47.43,1393
47.43,1394
47.43,1395
47.43,1396
47.43,1397
47.43,1398
47.43,1399
47.42,1400
47.41,1401
47.4,1402
47.4,1403
47.39,1404
47.38,1405
47.37,1406
47.37,1407
47.36,1408
47.35,1409
47.34,1410
47.33,1411
47.32,1412
47.3,1413
47.29,1414
47.28,1415
47.27,1416
47.25,1417
47.24,1418
47.23,1419
47.22,1420
47.21,1421
47.19,1422
47.18,1423
47.16,1424
47.15,1425
47.13,1426
47.12,1427
47.11,1428
47.09,1429
47.09,1430
47.08,1431
47.08,1432
47.08,1433
47.07,1434
47.07,1435
47.06,1436
47.07,1437
47.08,1438
47.09,1439
47.09,1440
47.1,1441
47.11,1442
47.14,1443
47.16,1444
47.18,1445
47.2,1446
47.22,1447
47.25,1448
47.27,1449
47.3,1450
47.33,1451
47.36,1452
47.39,1453
47.41,1454
47.45,1455
47.48,1456
47.52,1457
47.54,1458
47.58,1459
47.62,1460
47.66,1461
47.7,1462
47.74,1463
47.78,1464
47.82,1465
47.86,1466
47.9,1467
47.94,1468
47.98,1469
48.03,1470
48.07,1471
48.11,1472
48.14,1473
48.18,1474
48.22,1475
48.26,1476
48.29,1477
48.33,1478
48.37,1479
48.41,1480
48.44,1481
48.49,1482
48.53,1483
48.57,1484
48.61,1485
48.65,1486
48.69,1487
48.73,1488
48.77,1489
48.81,1490
48.86,1491
48.9,1492
48.94,1493
48.98,1494
49.02,1495
49.06,1496
49.1,1497
49.13,1498
49.16,1499
49.19,1500
49.22,1501
49.24,1502
49.26,1503
49.28,1504
49.29,1505
49.31,1506
49.31,1507
49.3,1508
49.29,1509
49.27,1510
49.26,1511
49.25,1512
49.24,1513
49.22,1514
49.21,1515
49.19,1516
49.17,1517
49.16,1518
49.14,1519
49.12,1520
49.1,1521
49.08,1522
49.05,1523
49.03,1524
49.01,1525
48.99,1526
48.96,1527
48.94,1528
48.92,1529
48.89,1530
48.87,1531
48.85,1532
48.82,1533
48.8,1534
48.77,1535
48.75,1536
48.72,1537
48.7,1538
48.67,1539
48.65,1540
48.62,1541
48.6,1542
48.57,1543
48.55,1544
48.52,1545
48.49,1546
48.47,1547
48.44,1548
48.41,1549
48.39,1550
48.36,1551
48.34,1552
48.31,1553
48.28,1554
48.26,1555
48.23,1556
48.21,1557
48.18,1558
48.16,1559
48.13,1560
48.11,1561
48.09,1562
48.08,1563
48.06,1564
48.05,1565
48.03,1566
48.01,1567
48.0,1568
47.98,1569
47.97,1570
47.95,1571
47.94,1572
47.93,1573
47.91,1574
47.9,1575
47.89,1576
47.87,1577
47.86,1578
47.84,1579
47.83,1580
47.81,1581
47.8,1582
47.79,1583
47.77,1584
47.76,1585
47.74,1586
47.72,1587
47.71,1588
47.69,1589
47.67,1590
47.65,1591
47.64,1592
47.62,1593
47.6,1594
47.59,1595
47.57,1596
47.55,1597
47.53,1598
47.52,1599
47.5,1600
47.48,1601
47.46,1602
47.44,1603
47.43,1604
47.41,1605
47.39,1606
47.37,1607
47.36,1608
47.34,1609
47.32,1610
47.3,1611
47.29,1612
47.27,1613
47.25,1614
47.24,1615
47.22,1616
47.2,1617
47.19,1618
47.17,1619
47.15,1620
47.13,1621
47.11,1622
47.09,1623
47.06,1624
47.04,1625
47.02,1626
47.0,1627
46.97,1628
46.95,1629
46.92,1630
46.9,1631
46.87,1632
46.84,1633
46.82,1634
46.79,1635
46.77,1636
46.74,1637
46.72,1638
46.7,1639
46.68,1640
46.65,1641
46.63,1642
46.61,1643
46.59,1644
46.57,1645
46.55,1646
46.53,1647
46.51,1648
46.48,1649
46.46,1650
46.45,1651
46.43,1652
46.42,1653
46.4,1654
46.39,1655
46.37,1656
46.35,1657
46.34,1658
46.32,1659
46.3,1660
46.28,1661
46.27,1662
46.25,1663
46.23,1664
46.22,1665
46.2,1666
46.18,1667
46.16,1668
46.15,1669
46.13,1670
46.11,1671
