value,cumulative_avg,xtick
33.818385714285725,39.96,758
33.818385714285725,39.95,759
33.818385714285725,39.94,760
43.440051948051945,39.95,761
43.440051948051945,39.95,762
43.440051948051945,39.96,763
37.9126835443038,39.96,764
37.9126835443038,39.95,765
37.9126835443038,39.95,766
40.90133783783783,39.95,767
40.90133783783783,39.95,768
40.90133783783783,39.95,769
33.36367647058823,39.94,770
33.36367647058823,39.93,771
33.36367647058823,39.92,772
24.347148148148147,39.9,773
24.347148148148147,39.87,774
24.347148148148147,39.85,775
20.765869565217386,39.82,776
20.765869565217386,39.79,777
20.765869565217386,39.76,778
20.151766666666663,39.72,779
20.151766666666663,39.69,780
20.151766666666663,39.66,781
18.166733333333333,39.63,782
18.166733333333333,39.6,783
18.166733333333333,39.56,784
20.185444444444446,39.53,785
20.185444444444446,39.5,786
20.185444444444446,39.47,787
10.504361111111109,39.42,788
10.504361111111109,39.38,789
10.504361111111109,39.33,790
11.489650000000001,39.29,791
11.489650000000001,39.25,792
11.489650000000001,39.21,793
8.347571428571428,39.16,794
8.347571428571428,39.11,795
8.347571428571428,39.06,796
8.346916666666667,39.01,797
8.346916666666667,38.97,798
8.346916666666667,38.92,799
5.556066666666667,38.87,800
5.556066666666667,38.82,801
5.556066666666667,38.77,802
11.000457142857144,38.72,803
11.000457142857144,38.68,804
11.000457142857144,38.64,805
10.850861111111108,38.6,806
10.850861111111108,38.56,807
10.850861111111108,38.51,808
14.278807692307696,38.48,809
14.278807692307696,38.44,810
14.278807692307696,38.4,811
8.294518518518519,38.36,812
8.294518518518519,38.31,813
8.294518518518519,38.27,814
14.598846153846154,38.23,815
14.598846153846154,38.2,816
14.598846153846154,38.16,817
3.9817272727272726,38.11,818
3.9817272727272726,38.06,819
3.9817272727272726,38.01,820
2.67665,37.96,821
2.67665,37.9,822
2.67665,37.85,823
4.521764705882353,37.8,824
4.521764705882353,37.75,825
4.521764705882353,37.7,826
26.099511111111106,37.69,827
26.099511111111106,37.67,828
26.099511111111106,37.65,829
22.67258490566038,37.63,830
22.67258490566038,37.61,831
22.67258490566038,37.59,832
48.423444444444435,37.6,833
48.423444444444435,37.62,834
48.423444444444435,37.63,835
43.26579104477613,37.64,836
43.26579104477613,37.65,837
43.26579104477613,37.66,838
90.16718918918913,37.73,839
90.16718918918913,37.81,840
90.16718918918913,37.89,841
87.64632608695649,37.96,842
87.64632608695649,38.03,843
87.64632608695649,38.1,844
131.58028735632183,38.24,845
131.58028735632183,38.37,846
131.58028735632183,38.5,847
89.64469,38.58,848
89.64469,38.65,849
89.64469,38.72,850
114.09696249999993,38.83,851
114.09696249999993,38.94,852
114.09696249999993,39.04,853
97.41568000000007,39.13,854
97.41568000000007,39.21,855
97.41568000000007,39.29,856
154.54831578947363,39.45,857
154.54831578947363,39.62,858
154.54831578947363,39.78,859
164.1237500000001,39.95,860
164.1237500000001,40.13,861
164.1237500000001,40.3,862
195.7258673469388,40.52,863
195.7258673469388,40.74,864
195.7258673469388,40.95,865
145.33512,41.1,866
145.33512,41.24,867
145.33512,41.39,868
210.51037894736842,41.62,869
210.51037894736842,41.86,870
210.51037894736842,42.09,871
169.20586999999995,42.27,872
169.20586999999995,42.44,873
169.20586999999995,42.62,874
172.44361,42.8,875
172.44361,42.97,876
172.44361,43.15,877
102.84696999999998,43.23,878
102.84696999999998,43.31,879
102.84696999999998,43.4,880
108.59681,43.49,881
108.59681,43.57,882
108.59681,43.66,883
57.74390999999997,43.68,884
57.74390999999997,43.7,885
57.74390999999997,43.72,886
59.84978888888887,43.74,887
59.84978888888887,43.76,888
59.84978888888887,43.79,889
65.8642891566265,43.82,890
65.8642891566265,43.84,891
65.8642891566265,43.87,892
46.6066857142857,43.88,893
46.6066857142857,43.88,894
46.6066857142857,43.89,895
53.114648148148135,43.9,896
53.114648148148135,43.91,897
53.114648148148135,43.92,898
33.20488888888888,43.91,899
33.20488888888888,43.89,900
33.20488888888888,43.88,901
25.75605555555555,43.86,902
25.75605555555555,43.83,903
25.75605555555555,43.81,904
7.71858064516129,43.76,905
7.71858064516129,43.71,906
7.71858064516129,43.66,907
8.859115384615384,43.62,908
8.859115384615384,43.57,909
8.859115384615384,43.53,910
9.730739130434783,43.48,911
9.730739130434783,43.44,912
9.730739130434783,43.4,913
2.49,43.34,914
2.49,43.29,915
2.49,43.24,916
3.1613181818181815,43.18,917
3.1613181818181815,43.13,918
3.1613181818181815,43.08,919
3.3746785714285714,43.03,920
3.3746785714285714,42.98,921
3.3746785714285714,42.92,922
3.7024074074074074,42.87,923
3.7024074074074074,42.82,924
3.7024074074074074,42.77,925
6.74373076923077,42.73,926
6.74373076923077,42.68,927
6.74373076923077,42.63,928
6.6415185185185175,42.59,929
6.6415185185185175,42.54,930
6.6415185185185175,42.5,931
6.991785714285713,42.45,932
6.991785714285713,42.41,933
6.991785714285713,42.36,934
6.187875000000001,42.31,935
6.187875000000001,42.27,936
6.187875000000001,42.22,937
7.184772727272729,42.18,938
7.184772727272729,42.13,939
7.184772727272729,42.09,940
6.324222222222221,42.04,941
6.324222222222221,42.0,942
6.324222222222221,41.95,943
7.26126923076923,41.91,944
7.26126923076923,41.87,945
7.26126923076923,41.82,946
4.924517241379311,41.78,947
4.924517241379311,41.73,948
4.924517241379311,41.69,949
5.460678571428572,41.64,950
5.460678571428572,41.6,951
5.460678571428572,41.55,952
6.413217391304348,41.51,953
6.413217391304348,41.46,954
6.413217391304348,41.42,955
5.848190476190477,41.38,956
5.848190476190477,41.33,957
5.848190476190477,41.29,958
6.446722222222223,41.24,959
6.446722222222223,41.2,960
6.446722222222223,41.16,961
5.4660625000000005,41.12,962
5.4660625000000005,41.07,963
5.4660625000000005,41.03,964
3.2063333333333337,40.98,965
3.2063333333333337,40.94,966
3.2063333333333337,40.89,967
5.884076923076924,40.85,968
5.884076923076924,40.8,969
5.884076923076924,40.76,970
5.117176470588235,40.72,971
5.117176470588235,40.67,972
5.117176470588235,40.63,973
7.393799999999999,40.59,974
7.393799999999999,40.55,975
7.393799999999999,40.51,976
7.405125,40.47,977
7.405125,40.43,978
7.405125,40.39,979
4.746882352941176,40.35,980
4.746882352941176,40.31,981
4.746882352941176,40.26,982
5.439066666666667,40.22,983
5.439066666666667,40.18,984
5.439066666666667,40.14,985
5.731347826086957,40.1,986
5.731347826086957,40.06,987
5.731347826086957,40.01,988
6.001166666666667,39.97,989
6.001166666666667,39.93,990
6.001166666666667,39.89,991
5.8035000000000005,39.85,992
5.8035000000000005,39.81,993
5.8035000000000005,39.77,994
5.634,39.73,995
5.634,39.69,996
5.634,39.65,997
7.0318999999999985,39.61,998
7.0318999999999985,39.58,999
7.0318999999999985,39.54,1000
6.963000000000001,39.5,1001
6.963000000000001,39.46,1002
6.963000000000001,39.42,1003
5.46508,39.38,1004
5.46508,39.34,1005
5.46508,39.3,1006
6.48548,39.27,1007
6.48548,39.23,1008
6.48548,39.19,1009
6.78888888888889,39.15,1010
6.78888888888889,39.11,1011
6.78888888888889,39.08,1012
7.772814814814812,39.04,1013
7.772814814814812,39.0,1014
7.772814814814812,38.97,1015
21.333642857142856,38.95,1016
21.333642857142856,38.93,1017
21.333642857142856,38.91,1018
17.282888888888884,38.88,1019
17.282888888888884,38.86,1020
17.282888888888884,38.83,1021
22.088093749999995,38.81,1022
22.088093749999995,38.79,1023
22.088093749999995,38.78,1024
22.79158064516129,38.76,1025
22.79158064516129,38.74,1026
22.79158064516129,38.72,1027
15.074480000000001,38.69,1028
15.074480000000001,38.67,1029
15.074480000000001,38.64,1030
21.201411764705888,38.62,1031
21.201411764705888,38.6,1032
21.201411764705888,38.58,1033
9.242050000000003,38.55,1034
9.242050000000003,38.51,1035
9.242050000000003,38.48,1036
9.510105263157895,38.45,1037
9.510105263157895,38.42,1038
9.510105263157895,38.38,1039
4.071150000000001,38.35,1040
4.071150000000001,38.31,1041
4.071150000000001,38.27,1042
4.5886818181818185,38.23,1043
4.5886818181818185,38.19,1044
4.5886818181818185,38.16,1045
5.9467058823529415,38.12,1046
5.9467058823529415,38.08,1047
5.9467058823529415,38.05,1048
5.668950000000001,38.01,1049
5.668950000000001,37.98,1050
5.668950000000001,37.94,1051
5.90275,37.91,1052
5.90275,37.87,1053
5.90275,37.83,1054
6.374421052631578,37.8,1055
6.374421052631578,37.77,1056
6.374421052631578,37.73,1057
11.863083333333334,37.7,1058
11.863083333333334,37.67,1059
11.863083333333334,37.65,1060
13.27557142857143,37.62,1061
13.27557142857143,37.59,1062
13.27557142857143,37.57,1063
15.276560000000002,37.54,1064
15.276560000000002,37.52,1065
15.276560000000002,37.49,1066
13.57003448275862,37.47,1067
13.57003448275862,37.44,1068
13.57003448275862,37.41,1069
5.852357142857142,37.38,1070
5.852357142857142,37.35,1071
5.852357142857142,37.31,1072
7.102,37.28,1073
7.102,37.25,1074
7.102,37.21,1075
23.427500000000002,37.2,1076
23.427500000000002,37.18,1077
23.427500000000002,37.17,1078
25.218633333333337,37.16,1079
25.218633333333337,37.14,1080
25.218633333333337,37.13,1081
23.835588235294118,37.12,1082
23.835588235294118,37.1,1083
23.835588235294118,37.09,1084
22.216699999999996,37.07,1085
22.216699999999996,37.06,1086
22.216699999999996,37.04,1087
10.88719047619048,37.01,1088
10.88719047619048,36.99,1089
10.88719047619048,36.96,1090
10.88719047619048,36.93,1091
10.88719047619048,36.9,1092
10.88719047619048,36.87,1093
16.4044,36.85,1094
16.4044,36.83,1095
16.4044,36.81,1096
48.57439393939393,36.82,1097
48.57439393939393,36.83,1098
48.57439393939393,36.85,1099
57.04174,36.87,1100
57.04174,36.89,1101
57.04174,36.91,1102
48.08420547945206,36.92,1103
48.08420547945206,36.93,1104
48.08420547945206,36.95,1105
35.84155421686746,36.94,1106
35.84155421686746,36.94,1107
35.84155421686746,36.94,1108
67.51093150684932,36.97,1109
67.51093150684932,37.01,1110
67.51093150684932,37.04,1111
77.86325581395344,37.08,1112
77.86325581395344,37.12,1113
77.86325581395344,37.16,1114
98.39789610389609,37.23,1115
98.39789610389609,37.29,1116
98.39789610389609,37.35,1117
69.12892771084336,37.39,1118
69.12892771084336,37.42,1119
69.12892771084336,37.45,1120
75.13373972602739,37.49,1121
75.13373972602739,37.53,1122
75.13373972602739,37.57,1123
65.64421276595743,37.6,1124
65.64421276595743,37.63,1125
65.64421276595743,37.65,1126
91.16356521739127,37.71,1127
91.16356521739127,37.76,1128
91.16356521739127,37.82,1129
78.90005000000002,37.86,1130
78.90005000000002,37.9,1131
78.90005000000002,37.94,1132
97.09328124999998,38.0,1133
97.09328124999998,38.06,1134
97.09328124999998,38.12,1135
88.52851000000003,38.17,1136
88.52851000000003,38.23,1137
88.52851000000003,38.28,1138
90.3073670886076,38.33,1139
90.3073670886076,38.38,1140
90.3073670886076,38.43,1141
95.98036585365857,38.49,1142
95.98036585365857,38.55,1143
95.98036585365857,38.61,1144
70.53901515151513,38.64,1145
70.53901515151513,38.67,1146
70.53901515151513,38.7,1147
51.16203947368423,38.72,1148
51.16203947368423,38.73,1149
51.16203947368423,38.74,1150
43.590016129032264,38.75,1151
