value,xtick
172.38,907
172.18,908
171.98,909
171.78,910
171.58,911
171.39,912
171.21,913
171.03,914
170.85,915
170.71,916
170.56,917
170.42,918
170.27,919
170.13,920
169.99,921
169.85,922
169.71,923
169.57,924
169.45,925
169.33,926
169.2,927
169.06,928
168.92,929
168.78,930
168.67,931
168.56,932
168.45,933
168.29,934
168.13,935
167.96,936
167.83,937
167.7,938
167.57,939
167.5,940
167.44,941
167.37,942
167.34,943
167.3,944
167.27,945
167.32,946
167.38,947
167.44,948
167.69,949
167.94,950
168.19,951
168.53,952
168.87,953
169.2,954
169.72,955
170.23,956
170.74,957
171.23,958
171.71,959
172.2,960
172.65,961
173.09,962
173.54,963
173.91,964
174.27,965
174.64,966
174.94,967
175.24,968
175.53,969
175.81,970
176.09,971
176.37,972
176.6,973
176.84,974
177.07,975
177.28,976
177.5,977
177.72,978
178.09,979
178.47,980
178.84,981
179.27,982
179.7,983
180.12,984
180.4,985
180.67,986
180.94,987
181.08,988
181.22,989
181.36,990
181.4,991
181.44,992
181.48,993
181.61,994
181.75,995
181.89,996
182.01,997
182.14,998
182.26,999
182.33,1000
182.41,1001
182.48,1002
182.42,1003
182.36,1004
182.3,1005
182.22,1006
182.15,1007
182.07,1008
182.01,1009
181.94,1010
181.87,1011
181.79,1012
181.71,1013
181.62,1014
181.53,1015
181.43,1016
181.33,1017
181.2,1018
181.08,1019
180.95,1020
180.79,1021
180.63,1022
180.48,1023
180.31,1024
180.15,1025
179.99,1026
179.83,1027
179.66,1028
179.5,1029
179.34,1030
179.19,1031
179.03,1032
178.83,1033
178.63,1034
178.43,1035
178.23,1036
178.02,1037
177.82,1038
177.62,1039
177.43,1040
177.23,1041
177.11,1042
176.99,1043
176.87,1044
176.67,1045
176.47,1046
176.28,1047
176.14,1048
176.01,1049
175.88,1050
175.76,1051
175.65,1052
175.54,1053
175.41,1054
175.29,1055
175.17,1056
175.04,1057
174.91,1058
174.78,1059
174.66,1060
174.55,1061
174.43,1062
174.32,1063
174.2,1064
174.09,1065
173.98,1066
173.87,1067
173.76,1068
173.65,1069
173.53,1070
173.42,1071
173.28,1072
173.14,1073
173.0,1074
172.86,1075
172.71,1076
172.57,1077
172.41,1078
172.25,1079
172.09,1080
171.94,1081
171.79,1082
171.65,1083
171.51,1084
171.37,1085
171.23,1086
171.11,1087
170.98,1088
170.86,1089
170.77,1090
170.67,1091
170.57,1092
170.5,1093
170.43,1094
170.35,1095
170.26,1096
170.16,1097
170.06,1098
169.95,1099
169.83,1100
169.72,1101
169.62,1102
169.52,1103
169.42,1104
169.32,1105
169.22,1106
169.12,1107
169.05,1108
168.98,1109
168.92,1110
168.88,1111
168.85,1112
168.81,1113
168.72,1114
168.64,1115
168.55,1116
168.42,1117
168.29,1118
168.16,1119
168.03,1120
167.9,1121
167.77,1122
167.65,1123
167.52,1124
167.4,1125
167.26,1126
167.13,1127
166.99,1128
166.86,1129
166.72,1130
166.59,1131
166.46,1132
166.34,1133
166.21,1134
166.09,1135
165.96,1136
165.84,1137
165.73,1138
165.61,1139
165.5,1140
165.39,1141
165.28,1142
165.17,1143
165.08,1144
164.99,1145
164.9,1146
164.83,1147
164.76,1148
164.68,1149
164.6,1150
164.51,1151
164.43,1152
164.34,1153
164.26,1154
164.17,1155
164.07,1156
163.98,1157
163.88,1158
163.82,1159
163.75,1160
163.68,1161
163.64,1162
163.61,1163
163.57,1164
163.5,1165
163.42,1166
163.34,1167
163.23,1168
163.13,1169
163.02,1170
162.92,1171
162.83,1172
162.73,1173
162.63,1174
162.52,1175
162.42,1176
162.31,1177
162.21,1178
162.1,1179
162.02,1180
161.93,1181
161.84,1182
161.76,1183
161.68,1184
161.6,1185
161.51,1186
161.43,1187
161.35,1188
161.27,1189
161.18,1190
161.1,1191
160.99,1192
160.87,1193
160.75,1194
160.66,1195
160.56,1196
160.47,1197
160.4,1198
160.34,1199
160.27,1200
160.23,1201
160.19,1202
160.15,1203
160.11,1204
160.08,1205
160.05,1206
160.05,1207
160.04,1208
160.04,1209
160.06,1210
160.08,1211
160.1,1212
160.14,1213
160.18,1214
160.22,1215
160.28,1216
160.34,1217
160.4,1218
160.65,1219
160.9,1220
161.15,1221
161.41,1222
161.66,1223
161.91,1224
162.36,1225
162.81,1226
163.26,1227
163.6,1228
163.94,1229
164.27,1230
164.73,1231
165.2,1232
165.66,1233
165.99,1234
166.33,1235
166.66,1236
167.02,1237
167.39,1238
167.75,1239
168.02,1240
168.29,1241
168.56,1242
168.73,1243
168.91,1244
169.08,1245
169.22,1246
169.35,1247
169.49,1248
169.78,1249
170.07,1250
170.36,1251
170.69,1252
171.02,1253
171.35,1254
171.72,1255
172.08,1256
172.44,1257
172.76,1258
173.08,1259
173.4,1260
173.54,1261
173.68,1262
173.83,1263
173.94,1264
174.06,1265
174.18,1266
174.16,1267
174.14,1268
174.12,1269
174.07,1270
174.03,1271
173.99,1272
173.92,1273
173.85,1274
173.78,1275
173.72,1276
173.65,1277
173.59,1278
173.51,1279
173.43,1280
173.34,1281
173.26,1282
173.18,1283
173.09,1284
173.0,1285
172.91,1286
172.81,1287
172.7,1288
172.59,1289
172.48,1290
172.37,1291
172.26,1292
172.15,1293
172.05,1294
171.94,1295
171.84,1296
171.79,1297
171.74,1298
171.69,1299
171.7,1300
171.71,1301
171.72,1302
171.78,1303
171.84,1304
171.89,1305
171.94,1306
171.99,1307
172.04,1308
172.01,1309
171.99,1310
171.96,1311
171.91,1312
171.85,1313
171.8,1314
171.73,1315
171.66,1316
171.6,1317
171.54,1318
171.49,1319
171.43,1320
171.41,1321
171.39,1322
171.37,1323
171.4,1324
171.44,1325
171.48,1326
171.57,1327
171.66,1328
171.75,1329
172.03,1330
172.3,1331
172.58,1332
172.98,1333
173.38,1334
173.78,1335
174.17,1336
174.55,1337
174.93,1338
175.32,1339
175.71,1340
176.09,1341
176.3,1342
176.5,1343
176.71,1344
176.83,1345
176.96,1346
177.08,1347
177.15,1348
177.22,1349
177.29,1350
177.35,1351
177.41,1352
177.47,1353
177.47,1354
177.48,1355
177.48,1356
177.48,1357
177.48,1358
177.48,1359
177.43,1360
177.38,1361
177.32,1362
177.28,1363
177.23,1364
177.19,1365
177.09,1366
176.99,1367
176.89,1368
176.79,1369
176.69,1370
176.59,1371
176.54,1372
176.5,1373
176.45,1374
176.47,1375
176.49,1376
176.51,1377
176.57,1378
176.64,1379
176.71,1380
176.73,1381
176.75,1382
176.77,1383
176.66,1384
176.55,1385
176.43,1386
176.32,1387
176.2,1388
176.09,1389
175.97,1390
175.85,1391
175.73,1392
175.62,1393
175.5,1394
175.39,1395
175.27,1396
175.16,1397
175.05,1398
174.93,1399
174.82,1400
174.7,1401
174.58,1402
174.47,1403
174.36,1404
174.24,1405
174.12,1406
174.01,1407
173.91,1408
173.8,1409
173.7,1410
173.61,1411
173.52,1412
173.43,1413
173.43,1414
173.42,1415
173.42,1416
173.61,1417
173.8,1418
173.99,1419
174.35,1420
174.72,1421
175.08,1422
175.64,1423
176.21,1424
176.77,1425
177.35,1426
177.93,1427
178.51,1428
179.45,1429
180.39,1430
181.33,1431
182.05,1432
182.77,1433
183.49,1434
184.16,1435
184.83,1436
185.5,1437
185.97,1438
186.44,1439
186.91,1440
187.29,1441
187.67,1442
188.05,1443
188.33,1444
188.62,1445
188.9,1446
189.11,1447
189.32,1448
189.53,1449
189.71,1450
189.9,1451
190.08,1452
190.13,1453
190.18,1454
190.24,1455
190.22,1456
190.21,1457
190.2,1458
190.17,1459
190.15,1460
190.12,1461
190.09,1462
190.07,1463
190.04,1464
190.03,1465
190.02,1466
190.02,1467
190.04,1468
190.06,1469
190.09,1470
190.09,1471
190.1,1472
190.11,1473
190.09,1474
190.07,1475
190.05,1476
189.94,1477
189.83,1478
189.72,1479
189.6,1480
189.48,1481
189.36,1482
189.23,1483
189.09,1484
188.96,1485
188.83,1486
188.7,1487
188.57,1488
188.44,1489
188.31,1490
188.18,1491
188.04,1492
187.9,1493
187.76,1494
187.62,1495
187.48,1496
187.34,1497
187.25,1498
187.15,1499
187.06,1500
186.99,1501
186.92,1502
186.86,1503
186.8,1504
186.74,1505
186.68,1506
186.63,1507
186.58,1508
186.53,1509
186.47,1510
186.41,1511
186.35,1512
186.22,1513
186.08,1514
185.94,1515
185.81,1516
185.67,1517
185.54,1518
185.4,1519
185.27,1520
185.13,1521
185.04,1522
184.94,1523
184.85,1524
184.75,1525
184.66,1526
184.56,1527
184.47,1528
184.37,1529
184.28,1530
184.18,1531
184.09,1532
184.0,1533
183.94,1534
183.88,1535
183.82,1536
183.77,1537
183.72,1538
183.68,1539
183.61,1540
183.55,1541
183.49,1542
183.39,1543
183.3,1544
183.21,1545
183.11,1546
183.01,1547
182.91,1548
182.81,1549
182.71,1550
182.61,1551
182.51,1552
182.42,1553
182.32,1554
182.19,1555
182.06,1556
181.93,1557
181.85,1558
181.76,1559
181.68,1560
181.6,1561
181.52,1562
181.45,1563
181.36,1564
181.27,1565
181.18,1566
181.08,1567
180.98,1568
180.87,1569
180.78,1570
180.69,1571
180.6,1572
180.49,1573
180.39,1574
180.29,1575
180.2,1576
180.11,1577
180.02,1578
179.93,1579
179.84,1580
179.75,1581
179.66,1582
179.58,1583
179.49,1584
179.43,1585
179.37,1586
179.31,1587
179.23,1588
179.16,1589
179.09,1590
179.02,1591
178.94,1592
178.86,1593
178.77,1594
178.69,1595
178.6,1596
178.48,1597
178.37,1598
178.25,1599
178.14,1600
178.03,1601
177.92,1602
177.81,1603
177.7,1604
177.6,1605
177.51,1606
177.42,1607
177.33,1608
177.25,1609
177.17,1610
177.09,1611
177.02,1612
176.96,1613
176.89,1614
176.83,1615
176.78,1616
176.72,1617
176.64,1618
176.56,1619
176.49,1620
176.41,1621
176.33,1622
176.25,1623
176.17,1624
176.09,1625
176.01,1626
175.93,1627
175.85,1628
175.77,1629
175.75,1630
175.73,1631
175.71,1632
175.59,1633
175.47,1634
175.36,1635
175.31,1636
175.27,1637
175.23,1638
175.17,1639
175.11,1640
175.05,1641
174.94,1642
174.82,1643
174.7,1644
174.59,1645
174.47,1646
174.35,1647
174.3,1648
174.24,1649
174.19,1650
174.16,1651
174.12,1652
174.09,1653
174.03,1654
173.97,1655
173.91,1656
173.85,1657
173.78,1658
173.72,1659
173.7,1660
173.68,1661
173.67,1662
173.66,1663
173.65,1664
173.65,1665
173.64,1666
173.64,1667
173.63,1668
173.6,1669
173.57,1670
173.54,1671
173.5,1672
173.46,1673
173.42,1674
173.41,1675
173.39,1676
173.38,1677
173.39,1678
173.4,1679
173.42,1680
173.48,1681
173.55,1682
173.61,1683
173.73,1684
173.86,1685
173.98,1686
174.19,1687
174.39,1688
174.6,1689
174.85,1690
175.11,1691
175.36,1692
175.75,1693
176.13,1694
176.51,1695
176.83,1696
177.15,1697
177.46,1698
177.83,1699
178.2,1700
178.57,1701
178.82,1702
179.08,1703
179.33,1704
179.56,1705
179.78,1706
180.0,1707
180.19,1708
180.38,1709
180.56,1710
180.66,1711
180.76,1712
180.85,1713
180.92,1714
180.98,1715
181.04,1716
181.11,1717
181.17,1718
181.23,1719
181.25,1720
181.28,1721
181.3,1722
181.29,1723
181.28,1724
181.27,1725
181.26,1726
181.25,1727
181.25,1728
181.2,1729
181.16,1730
181.11,1731
181.06,1732
181.01,1733
180.96,1734
180.9,1735
180.85,1736
180.8,1737
180.73,1738
180.67,1739
180.61,1740
180.53,1741
180.45,1742
180.38,1743
180.29,1744
180.21,1745
180.13,1746
180.04,1747
179.95,1748
179.86,1749
179.77,1750
179.67,1751
179.58,1752
179.49,1753
179.4,1754
179.3,1755
179.21,1756
179.12,1757
179.03,1758
178.95,1759
178.88,1760
178.81,1761
178.74,1762
178.67,1763
178.6,1764
178.54,1765
178.48,1766
178.41,1767
178.35,1768
178.28,1769
178.22,1770
178.16,1771
178.09,1772
178.03,1773
177.98,1774
177.93,1775
177.88,1776
177.85,1777
177.82,1778
177.8,1779
177.78,1780
177.76,1781
177.74,1782
177.74,1783
177.73,1784
177.73,1785
177.71,1786
177.69,1787
177.66,1788
177.65,1789
177.64,1790
177.62,1791
177.59,1792
177.56,1793
177.53,1794
177.52,1795
177.5,1796
177.49,1797
177.47,1798
177.44,1799
177.42,1800
177.44,1801
177.47,1802
177.49,1803
177.54,1804
177.59,1805
177.63,1806
177.67,1807
177.71,1808
177.75,1809
177.78,1810
177.82,1811
177.86,1812
177.82,1813
177.79,1814
177.76,1815
177.71,1816
177.66,1817
177.61,1818
177.54,1819
177.47,1820
177.39,1821
177.31,1822
177.22,1823
177.13,1824
177.04,1825
176.95,1826
176.85,1827
176.76,1828
176.67,1829
176.58,1830
176.48,1831
176.38,1832
176.29,1833
176.19,1834
176.1,1835
176.0,1836
175.92,1837
175.83,1838
175.75,1839
175.68,1840
175.62,1841
175.55,1842
175.5,1843
175.44,1844
175.39,1845
175.32,1846
175.26,1847
175.19,1848
175.12,1849
175.05,1850
174.97,1851
174.89,1852
174.82,1853
174.74,1854
174.68,1855
174.62,1856
174.56,1857
174.51,1858
174.46,1859
174.41,1860
174.36,1861
174.3,1862
174.25,1863
174.2,1864
174.15,1865
174.11,1866
174.06,1867
174.01,1868
173.97,1869
174.07,1870
174.17,1871
174.27,1872
174.55,1873
174.83,1874
175.11,1875
175.46,1876
175.82,1877
176.17,1878
176.45,1879
176.73,1880
177.01,1881
177.22,1882
177.43,1883
177.64,1884
177.8,1885
177.95,1886
178.11,1887
178.28,1888
178.45,1889
178.62,1890
178.79,1891
178.96,1892
179.13,1893
179.34,1894
179.54,1895
179.75,1896
179.96,1897
180.16,1898
180.37,1899
180.53,1900
180.68,1901
180.83,1902
180.95,1903
181.08,1904
181.2,1905
181.24,1906
181.27,1907
181.31,1908
181.35,1909
181.38,1910
181.42,1911
181.45,1912
181.49,1913
181.53,1914
181.55,1915
181.56,1916
181.58,1917
181.6,1918
181.62,1919
181.64,1920
181.65,1921
181.67,1922
181.68,1923
181.68,1924
181.68,1925
181.68,1926
181.67,1927
181.66,1928
181.65,1929
181.62,1930
181.6,1931
181.57,1932
181.53,1933
181.49,1934
181.45,1935
181.4,1936
181.35,1937
181.29,1938
181.23,1939
181.16,1940
181.09,1941
181.02,1942
180.95,1943
180.88,1944
180.81,1945
180.73,1946
180.65,1947
180.58,1948
180.5,1949
180.43,1950
180.36,1951
180.28,1952
180.2,1953
180.1,1954
180.0,1955
179.91,1956
179.83,1957
179.75,1958
179.67,1959
179.59,1960
179.51,1961
179.43,1962
179.36,1963
179.29,1964
179.22,1965
179.15,1966
179.08,1967
179.02,1968
178.95,1969
178.88,1970
178.82,1971
178.75,1972
178.68,1973
178.61,1974
178.53,1975
178.46,1976
178.39,1977
178.31,1978
178.24,1979
178.16,1980
178.08,1981
178.01,1982
177.93,1983
177.85,1984
177.77,1985
177.69,1986
177.62,1987
177.55,1988
177.48,1989
177.41,1990
177.35,1991
177.29,1992
177.23,1993
177.17,1994
177.12,1995
177.06,1996
177.0,1997
176.94,1998
176.87,1999
176.81,2000
176.75,2001
176.68,2002
176.61,2003
176.54,2004
176.48,2005
176.41,2006
176.35,2007
176.29,2008
176.23,2009
176.16,2010
176.1,2011
176.04,2012
175.98,2013
175.91,2014
175.85,2015
175.79,2016
175.72,2017
175.64,2018
175.57,2019
175.53,2020
175.48,2021
175.44,2022
175.44,2023
175.45,2024
175.46,2025
175.47,2026
175.49,2027
175.5,2028
175.52,2029
175.53,2030
175.54,2031
175.52,2032
175.51,2033
175.49,2034
175.46,2035
175.42,2036
175.39,2037
175.35,2038
175.31,2039
175.27,2040
175.24,2041
175.2,2042
175.16,2043
175.11,2044
175.07,2045
175.02,2046
174.96,2047
174.9,2048
174.84,2049
174.78,2050
174.73,2051
174.67,2052
174.61,2053
174.55,2054
174.49,2055
174.44,2056
174.4,2057
174.36,2058
174.32,2059
174.28,2060
174.24,2061
174.2,2062
174.16,2063
174.11,2064
174.06,2065
174.0,2066
173.94,2067
173.87,2068
173.8,2069
173.73,2070
173.66,2071
173.59,2072
173.52,2073
173.46,2074
173.39,2075
173.33,2076
173.25,2077
173.17,2078
173.09,2079
173.02,2080
172.94,2081
172.87,2082
172.8,2083
172.72,2084
172.65,2085
172.59,2086
172.52,2087
172.46,2088
172.39,2089
172.33,2090
172.27,2091
172.21,2092
172.15,2093
172.09,2094
172.03,2095
171.97,2096
171.9,2097
171.84,2098
171.77,2099
171.71,2100
171.65,2101
171.58,2102
171.52,2103
171.45,2104
171.38,2105
171.32,2106
171.25,2107
171.18,2108
171.12,2109
171.05,2110
170.99,2111
170.92,2112
170.86,2113
170.8,2114
170.74,2115
170.68,2116
170.62,2117
170.56,2118
170.5,2119
170.44,2120
170.39,2121
170.34,2122
170.3,2123
170.25,2124
170.21,2125
170.16,2126
170.12,2127
170.11,2128
170.09,2129
170.08,2130
170.08,2131
170.08,2132
170.08,2133
170.08,2134
170.09,2135
170.09,2136
170.1,2137
170.11,2138
170.12,2139
170.18,2140
170.23,2141
170.28,2142
170.38,2143
170.48,2144
170.58,2145
170.76,2146
170.95,2147
171.13,2148
171.37,2149
171.62,2150
171.86,2151
172.18,2152
172.51,2153
172.84,2154
173.18,2155
173.52,2156
173.86,2157
174.19,2158
174.51,2159
174.83,2160
175.16,2161
175.49,2162
175.81,2163
176.16,2164
176.5,2165
176.85,2166
177.28,2167
177.7,2168
178.13,2169
178.44,2170
178.75,2171
179.06,2172
179.29,2173
179.53,2174
179.76,2175
179.86,2176
179.96,2177
180.05,2178
180.11,2179
180.18,2180
180.24,2181
180.25,2182
180.26,2183
180.27,2184
180.28,2185
180.28,2186
180.28,2187
180.29,2188
180.29,2189
180.29,2190
180.29,2191
180.29,2192
180.29,2193
180.27,2194
180.25,2195
180.23,2196
180.2,2197
180.17,2198
180.14,2199
180.09,2200
180.03,2201
179.98,2202
179.92,2203
179.87,2204
179.82,2205
179.76,2206
179.71,2207
179.66,2208
179.61,2209
179.56,2210
179.5,2211
179.46,2212
179.41,2213
179.36,2214
179.31,2215
179.27,2216
179.23,2217
179.19,2218
179.15,2219
179.11,2220
179.07,2221
179.03,2222
178.99,2223
178.94,2224
178.88,2225
178.83,2226
178.78,2227
178.72,2228
178.66,2229
178.59,2230
178.52,2231
178.45,2232
178.39,2233
178.32,2234
178.25,2235
178.18,2236
178.11,2237
178.05,2238
177.98,2239
177.92,2240
177.86,2241
177.8,2242
177.73,2243
177.67,2244
177.61,2245
177.55,2246
177.5,2247
177.44,2248
177.38,2249
177.33,2250
177.32,2251
177.32,2252
177.31,2253
177.34,2254
177.38,2255
177.41,2256
177.44,2257
177.47,2258
177.5,2259
177.54,2260
177.57,2261
177.61,2262
177.63,2263
177.66,2264
177.69,2265
177.7,2266
177.72,2267
