value,cumulative_avg,xtick
90.3849550561798,27.14,1008
90.3849550561798,27.21,1009
100.99579,27.3,1010
100.99579,27.38,1011
100.99579,27.47,1012
116.25747058823525,27.57,1013
116.25747058823525,27.67,1014
116.25747058823525,27.78,1015
57.13197,27.81,1016
57.13197,27.84,1017
57.13197,27.88,1018
72.4311237113402,27.93,1019
72.4311237113402,27.98,1020
72.4311237113402,28.03,1021
69.9519797979798,28.08,1022
69.9519797979798,28.13,1023
69.9519797979798,28.17,1024
101.11992307692307,28.26,1025
101.11992307692307,28.34,1026
101.11992307692307,28.42,1027
85.50578723404259,28.49,1028
85.50578723404259,28.55,1029
85.50578723404259,28.62,1030
46.976263736263725,28.64,1031
46.976263736263725,28.66,1032
46.976263736263725,28.68,1033
32.81192,28.68,1034
32.81192,28.69,1035
32.81192,28.69,1036
41.56224999999999,28.71,1037
41.56224999999999,28.72,1038
41.56224999999999,28.74,1039
41.75142857142856,28.75,1040
41.75142857142856,28.77,1041
41.75142857142856,28.78,1042
41.09382474226805,28.8,1043
41.09382474226805,28.81,1044
41.09382474226805,28.82,1045
36.211641975308645,28.83,1046
36.211641975308645,28.84,1047
36.211641975308645,28.85,1048
32.671303370786525,28.85,1049
32.671303370786525,28.86,1050
32.671303370786525,28.86,1051
31.922638888888894,28.86,1052
31.922638888888894,28.87,1053
31.922638888888894,28.87,1054
26.959988636363644,28.87,1055
26.959988636363644,28.87,1056
26.959988636363644,28.86,1057
28.421250000000022,28.86,1058
28.421250000000022,28.86,1059
28.421250000000022,28.86,1060
13.313302083333335,28.85,1061
13.313302083333335,28.83,1062
13.313302083333335,28.81,1063
24.329911392405062,28.81,1064
24.329911392405062,28.8,1065
24.329911392405062,28.8,1066
20.242030000000003,28.79,1067
20.242030000000003,28.78,1068
20.242030000000003,28.77,1069
30.306379999999987,28.77,1070
30.306379999999987,28.77,1071
30.306379999999987,28.77,1072
23.264760000000003,28.77,1073
23.264760000000003,28.76,1074
23.264760000000003,28.76,1075
26.181789473684212,28.75,1076
26.181789473684212,28.75,1077
26.181789473684212,28.75,1078
31.151417582417576,28.75,1079
31.151417582417576,28.75,1080
31.151417582417576,28.76,1081
28.644733333333342,28.76,1082
28.644733333333342,28.76,1083
28.644733333333342,28.75,1084
24.09655555555555,28.75,1085
24.09655555555555,28.74,1086
24.09655555555555,28.74,1087
28.380609375,28.74,1088
28.380609375,28.74,1089
28.380609375,28.74,1090
20.175091954022996,28.73,1091
20.175091954022996,28.72,1092
20.175091954022996,28.71,1093
21.28256164383562,28.7,1094
21.28256164383562,28.7,1095
21.28256164383562,28.69,1096
18.015081632653065,28.68,1097
18.015081632653065,28.67,1098
18.015081632653065,28.65,1099
17.54829411764706,28.64,1100
17.54829411764706,28.63,1101
17.54829411764706,28.62,1102
24.110639999999993,28.61,1103
24.110639999999993,28.61,1104
24.110639999999993,28.61,1105
21.591890000000003,28.6,1106
21.591890000000003,28.59,1107
21.591890000000003,28.58,1108
18.747280000000003,28.57,1109
18.747280000000003,28.56,1110
18.747280000000003,28.55,1111
28.22187912087912,28.55,1112
28.22187912087912,28.55,1113
28.22187912087912,28.55,1114
34.415752688172034,28.56,1115
34.415752688172034,28.56,1116
34.415752688172034,28.57,1117
35.27892631578948,28.58,1118
35.27892631578948,28.58,1119
35.27892631578948,28.59,1120
36.13436000000001,28.6,1121
36.13436000000001,28.61,1122
36.13436000000001,28.61,1123
49.082429999999995,28.63,1124
49.082429999999995,28.66,1125
49.082429999999995,28.68,1126
50.119102040816344,28.7,1127
50.119102040816344,28.72,1128
50.119102040816344,28.74,1129
41.421551020408174,28.76,1130
41.421551020408174,28.77,1131
41.421551020408174,28.78,1132
29.209582278481022,28.78,1133
29.209582278481022,28.78,1134
29.209582278481022,28.78,1135
11.162256410256413,28.76,1136
11.162256410256413,28.75,1137
11.162256410256413,28.73,1138
23.164390625,28.72,1139
23.164390625,28.72,1140
23.164390625,28.71,1141
19.974676923076927,28.7,1142
19.974676923076927,28.69,1143
19.974676923076927,28.69,1144
28.36792156862746,28.69,1145
28.36792156862746,28.69,1146
28.36792156862746,28.68,1147
