value,xtick
37.07,1061
37.08,1062
37.08,1063
37.08,1064
37.09,1065
37.09,1066
37.08,1067
37.07,1068
37.07,1069
37.06,1070
37.06,1071
37.05,1072
37.05,1073
37.04,1074
37.03,1075
37.02,1076
37.02,1077
37.01,1078
37.01,1079
37.0,1080
36.98,1081
36.98,1082
36.97,1083
36.96,1084
36.96,1085
36.95,1086
36.94,1087
36.94,1088
36.93,1089
36.92,1090
36.92,1091
36.91,1092
36.91,1093
36.9,1094
36.9,1095
36.89,1096
36.89,1097
36.88,1098
36.87,1099
36.87,1100
36.86,1101
36.86,1102
36.85,1103
36.85,1104
36.85,1105
36.84,1106
36.84,1107
36.84,1108
36.84,1109
36.83,1110
36.83,1111
36.83,1112
36.83,1113
36.83,1114
36.82,1115
36.82,1116
36.82,1117
36.82,1118
36.82,1119
36.82,1120
36.82,1121
36.82,1122
36.81,1123
36.82,1124
36.82,1125
36.82,1126
36.82,1127
36.83,1128
36.83,1129
36.84,1130
36.84,1131
36.85,1132
36.85,1133
36.86,1134
36.86,1135
36.87,1136
36.87,1137
36.87,1138
36.88,1139
36.88,1140
36.88,1141
36.89,1142
36.89,1143
36.89,1144
36.89,1145
36.88,1146
36.88,1147
36.87,1148
36.86,1149
36.86,1150
36.85,1151
36.85,1152
36.84,1153
36.83,1154
36.82,1155
36.82,1156
36.81,1157
36.8,1158
36.79,1159
36.78,1160
36.76,1161
36.75,1162
36.73,1163
36.72,1164
36.7,1165
36.68,1166
36.67,1167
36.65,1168
36.64,1169
36.63,1170
36.61,1171
36.6,1172
36.59,1173
36.58,1174
36.56,1175
36.56,1176
36.55,1177
36.55,1178
36.55,1179
36.54,1180
36.54,1181
36.53,1182
36.52,1183
36.53,1184
36.53,1185
36.54,1186
36.54,1187
36.54,1188
36.54,1189
36.55,1190
36.56,1191
36.56,1192
36.57,1193
36.57,1194
36.57,1195
36.57,1196
36.57,1197
36.57,1198
36.57,1199
36.57,1200
36.57,1201
36.57,1202
36.57,1203
36.58,1204
36.58,1205
36.58,1206
36.58,1207
36.58,1208
36.59,1209
36.59,1210
36.59,1211
36.59,1212
36.59,1213
36.6,1214
36.61,1215
36.61,1216
36.62,1217
36.62,1218
36.62,1219
36.63,1220
36.63,1221
36.64,1222
36.64,1223
36.65,1224
36.66,1225
36.66,1226
36.67,1227
36.67,1228
36.68,1229
36.68,1230
36.68,1231
36.69,1232
36.69,1233
36.69,1234
36.7,1235
36.71,1236
36.71,1237
36.72,1238
36.72,1239
36.73,1240
36.74,1241
36.74,1242
36.75,1243
36.75,1244
36.76,1245
36.77,1246
36.77,1247
36.78,1248
36.78,1249
36.79,1250
36.79,1251
36.8,1252
36.8,1253
36.8,1254
36.8,1255
36.8,1256
36.8,1257
36.8,1258
36.79,1259
36.79,1260
36.78,1261
36.78,1262
36.78,1263
36.77,1264
36.77,1265
36.76,1266
36.75,1267
36.74,1268
36.73,1269
36.73,1270
36.72,1271
36.7,1272
36.69,1273
36.68,1274
36.67,1275
36.66,1276
36.65,1277
36.64,1278
36.63,1279
36.61,1280
36.6,1281
36.59,1282
36.58,1283
36.56,1284
36.55,1285
36.54,1286
36.52,1287
36.51,1288
36.5,1289
36.48,1290
36.46,1291
36.45,1292
36.43,1293
36.42,1294
36.4,1295
36.39,1296
36.38,1297
36.37,1298
36.35,1299
36.34,1300
36.33,1301
36.32,1302
36.3,1303
36.29,1304
36.28,1305
36.27,1306
36.26,1307
36.25,1308
36.24,1309
36.23,1310
36.22,1311
36.21,1312
36.2,1313
36.2,1314
36.19,1315
36.18,1316
36.17,1317
36.16,1318
36.15,1319
36.14,1320
36.13,1321
36.11,1322
36.1,1323
36.09,1324
36.08,1325
36.07,1326
36.05,1327
36.04,1328
36.03,1329
36.02,1330
36.01,1331
36.0,1332
35.99,1333
35.98,1334
35.96,1335
35.95,1336
35.94,1337
35.94,1338
35.94,1339
35.94,1340
35.95,1341
35.95,1342
35.95,1343
35.95,1344
35.95,1345
35.95,1346
35.94,1347
35.94,1348
35.94,1349
35.93,1350
35.93,1351
35.93,1352
35.93,1353
35.93,1354
35.93,1355
35.92,1356
35.92,1357
35.92,1358
35.92,1359
35.92,1360
35.92,1361
35.92,1362
35.91,1363
35.91,1364
35.91,1365
35.91,1366
35.91,1367
35.91,1368
35.91,1369
35.91,1370
35.91,1371
35.91,1372
35.91,1373
35.91,1374
35.91,1375
35.91,1376
35.91,1377
35.91,1378
35.91,1379
35.91,1380
35.9,1381
35.9,1382
35.9,1383
35.9,1384
35.89,1385
35.89,1386
35.89,1387
35.89,1388
35.89,1389
35.89,1390
35.88,1391
35.88,1392
35.87,1393
35.88,1394
35.88,1395
35.88,1396
35.88,1397
35.88,1398
35.88,1399
35.89,1400
35.89,1401
35.89,1402
35.9,1403
35.9,1404
35.9,1405
35.9,1406
35.9,1407
35.9,1408
35.9,1409
35.9,1410
35.89,1411
35.89,1412
35.89,1413
35.89,1414
35.88,1415
35.88,1416
35.88,1417
35.88,1418
35.87,1419
35.87,1420
35.87,1421
35.86,1422
35.86,1423
35.85,1424
35.85,1425
35.84,1426
35.83,1427
35.82,1428
35.81,1429
35.8,1430
35.8,1431
35.79,1432
35.78,1433
35.78,1434
35.77,1435
35.77,1436
35.76,1437
35.76,1438
35.75,1439
35.75,1440
35.74,1441
35.73,1442
35.73,1443
35.73,1444
35.72,1445
35.72,1446
35.72,1447
35.72,1448
35.72,1449
35.71,1450
35.71,1451
35.71,1452
35.71,1453
35.71,1454
35.71,1455
35.71,1456
35.72,1457
35.72,1458
35.72,1459
35.73,1460
35.73,1461
35.74,1462
35.75,1463
35.75,1464
35.76,1465
35.77,1466
35.78,1467
35.79,1468
35.8,1469
35.8,1470
35.81,1471
35.82,1472
35.83,1473
35.84,1474
35.85,1475
35.86,1476
35.86,1477
35.87,1478
35.88,1479
35.89,1480
35.9,1481
35.91,1482
35.92,1483
35.93,1484
35.94,1485
35.95,1486
35.96,1487
35.97,1488
35.99,1489
36.0,1490
36.01,1491
36.03,1492
36.04,1493
36.06,1494
36.07,1495
36.08,1496
36.1,1497
36.11,1498
36.12,1499
36.14,1500
36.15,1501
36.16,1502
36.18,1503
36.19,1504
36.2,1505
36.22,1506
36.24,1507
36.25,1508
36.27,1509
36.28,1510
36.3,1511
36.31,1512
36.32,1513
36.33,1514
36.35,1515
36.37,1516
36.38,1517
36.4,1518
36.41,1519
36.43,1520
36.44,1521
36.46,1522
36.47,1523
36.49,1524
36.49,1525
36.5,1526
36.51,1527
36.52,1528
36.53,1529
36.53,1530
36.54,1531
36.54,1532
36.55,1533
36.57,1534
36.58,1535
36.58,1536
36.58,1537
36.59,1538
36.6,1539
36.61,1540
36.62,1541
36.62,1542
36.63,1543
36.64,1544
36.64,1545
36.65,1546
36.66,1547
36.66,1548
36.67,1549
36.67,1550
36.67,1551
36.68,1552
36.68,1553
36.68,1554
36.68,1555
36.68,1556
36.68,1557
36.68,1558
36.68,1559
36.68,1560
36.68,1561
36.69,1562
36.69,1563
36.69,1564
36.69,1565
36.69,1566
36.69,1567
36.69,1568
36.7,1569
36.7,1570
36.71,1571
36.71,1572
36.72,1573
36.72,1574
36.73,1575
36.74,1576
36.75,1577
36.75,1578
36.76,1579
36.77,1580
36.78,1581
36.78,1582
36.79,1583
36.8,1584
36.81,1585
36.82,1586
36.83,1587
36.84,1588
36.85,1589
36.85,1590
36.86,1591
36.87,1592
36.88,1593
36.89,1594
36.9,1595
36.91,1596
36.91,1597
36.92,1598
36.92,1599
36.93,1600
36.93,1601
36.94,1602
36.95,1603
36.95,1604
36.96,1605
36.97,1606
36.97,1607
36.98,1608
36.98,1609
36.98,1610
36.99,1611
36.99,1612
37.0,1613
37.0,1614
37.0,1615
37.0,1616
37.0,1617
37.0,1618
37.0,1619
37.0,1620
37.0,1621
36.99,1622
36.99,1623
36.99,1624
36.99,1625
36.98,1626
36.98,1627
36.97,1628
36.96,1629
36.96,1630
36.95,1631
36.94,1632
36.93,1633
36.93,1634
36.92,1635
36.91,1636
36.91,1637
36.9,1638
36.9,1639
36.89,1640
36.88,1641
36.88,1642
36.87,1643
36.87,1644
36.87,1645
36.86,1646
36.86,1647
36.86,1648
36.86,1649
36.86,1650
36.86,1651
36.87,1652
36.87,1653
36.87,1654
36.88,1655
36.88,1656
36.89,1657
36.9,1658
36.91,1659
36.92,1660
36.93,1661
36.94,1662
36.94,1663
36.95,1664
36.96,1665
36.97,1666
36.98,1667
36.99,1668
37.01,1669
37.02,1670
37.04,1671
37.05,1672
