value,cumulative_avg,xtick
51.17654166666667,26.44,787
51.17654166666667,26.48,788
51.17654166666667,26.51,789
54.5177910447761,26.56,790
54.5177910447761,26.6,791
54.5177910447761,26.65,792
48.54985964912279,26.68,793
48.54985964912279,26.71,794
48.54985964912279,26.75,795
46.704578947368404,26.78,796
46.704578947368404,26.81,797
46.704578947368404,26.84,798
40.484840579710145,26.86,799
40.484840579710145,26.88,800
40.484840579710145,26.9,801
103.62357894736842,27.02,802
103.62357894736842,27.14,803
103.62357894736842,27.25,804
137.3665777777778,27.42,805
137.3665777777778,27.59,806
137.3665777777778,27.76,807
117.43217000000006,27.89,808
117.43217000000006,28.03,809
117.43217000000006,28.16,810
137.99908000000008,28.33,811
137.99908000000008,28.49,812
137.99908000000008,28.66,813
132.64246999999997,28.82,814
132.64246999999997,28.97,815
132.64246999999997,29.13,816
99.94806999999999,29.23,817
99.94806999999999,29.34,818
99.94806999999999,29.44,819
101.03156043956045,29.55,820
101.03156043956045,29.66,821
101.03156043956045,29.76,822
91.16844444444443,29.85,823
91.16844444444443,29.94,824
91.16844444444443,30.04,825
61.847325000000026,30.08,826
61.847325000000026,30.13,827
61.847325000000026,30.18,828
61.61434567901235,30.22,829
61.61434567901235,30.27,830
61.61434567901235,30.31,831
44.3885,30.33,832
44.3885,30.36,833
44.3885,30.38,834
45.06834567901235,30.4,835
45.06834567901235,30.42,836
45.06834567901235,30.44,837
57.048858974358986,30.48,838
57.048858974358986,30.52,839
57.048858974358986,30.56,840
51.29953658536585,30.59,841
51.29953658536585,30.62,842
51.29953658536585,30.65,843
60.54060810810811,30.69,844
60.54060810810811,30.73,845
60.54060810810811,30.77,846
54.444779411764706,30.81,847
54.444779411764706,30.84,848
54.444779411764706,30.88,849
25.981618181818188,30.87,850
25.981618181818188,30.86,851
25.981618181818188,30.85,852
21.05195555555556,30.84,853
21.05195555555556,30.83,854
21.05195555555556,30.81,855
5.027883720930234,30.78,856
5.027883720930234,30.74,857
5.027883720930234,30.7,858
21.402000000000008,30.69,859
21.402000000000008,30.68,860
21.402000000000008,30.66,861
25.23236585365855,30.66,862
25.23236585365855,30.65,863
25.23236585365855,30.64,864
25.459942307692316,30.63,865
25.459942307692316,30.63,866
25.459942307692316,30.62,867
11.372021276595746,30.59,868
11.372021276595746,30.57,869
11.372021276595746,30.54,870
11.494574468085107,30.51,871
11.494574468085107,30.49,872
11.494574468085107,30.46,873
6.572772727272726,30.43,874
6.572772727272726,30.4,875
6.572772727272726,30.36,876
11.102241379310344,30.34,877
11.102241379310344,30.31,878
11.102241379310344,30.28,879
12.203218749999998,30.26,880
12.203218749999998,30.23,881
12.203218749999998,30.21,882
13.035699999999999,30.19,883
13.035699999999999,30.16,884
13.035699999999999,30.14,885
9.041571428571428,30.11,886
9.041571428571428,30.08,887
9.041571428571428,30.05,888
21.463071428571425,30.04,889
21.463071428571425,30.03,890
21.463071428571425,30.02,891
14.680270270270272,30.0,892
14.680270270270272,29.98,893
14.680270270270272,29.96,894
20.81591111111111,29.94,895
20.81591111111111,29.93,896
20.81591111111111,29.92,897
17.588907407407405,29.9,898
17.588907407407405,29.89,899
17.588907407407405,29.87,900
19.23415873015872,29.86,901
19.23415873015872,29.84,902
19.23415873015872,29.83,903
16.07787341772152,29.81,904
16.07787341772152,29.79,905
16.07787341772152,29.77,906
22.040024691358017,29.76,907
22.040024691358017,29.75,908
22.040024691358017,29.74,909
26.274646341463427,29.74,910
26.274646341463427,29.73,911
26.274646341463427,29.73,912
27.135333333333328,29.73,913
27.135333333333328,29.72,914
27.135333333333328,29.72,915
14.981042857142853,29.7,916
14.981042857142853,29.68,917
14.981042857142853,29.66,918
15.661163636363632,29.64,919
15.661163636363632,29.63,920
15.661163636363632,29.61,921
15.765442622950816,29.59,922
15.765442622950816,29.57,923
15.765442622950816,29.55,924
16.807387755102038,29.54,925
16.807387755102038,29.52,926
16.807387755102038,29.51,927
11.634982142857142,29.48,928
11.634982142857142,29.46,929
11.634982142857142,29.44,930
12.755288888888883,29.42,931
12.755288888888883,29.39,932
12.755288888888883,29.37,933
10.952075471698109,29.35,934
10.952075471698109,29.33,935
10.952075471698109,29.3,936
10.562844444444446,29.28,937
10.562844444444446,29.26,938
10.562844444444446,29.23,939
9.64168085106383,29.21,940
9.64168085106383,29.18,941
9.64168085106383,29.16,942
4.586185185185185,29.13,943
4.586185185185185,29.1,944
4.586185185185185,29.06,945
6.116675675675674,29.04,946
6.116675675675674,29.01,947
6.116675675675674,28.98,948
7.757777777777777,28.95,949
7.757777777777777,28.93,950
7.757777777777777,28.9,951
8.21236,28.87,952
8.21236,28.85,953
8.21236,28.82,954
10.18711111111111,28.8,955
10.18711111111111,28.78,956
10.18711111111111,28.75,957
10.751294117647058,28.73,958
10.751294117647058,28.71,959
10.751294117647058,28.69,960
12.313357142857141,28.67,961
12.313357142857141,28.65,962
12.313357142857141,28.63,963
10.015,28.6,964
10.015,28.58,965
10.015,28.56,966
5.910388888888889,28.53,967
5.910388888888889,28.5,968
5.910388888888889,28.47,969
8.882999999999997,28.45,970
8.882999999999997,28.43,971
8.882999999999997,28.4,972
16.568314285714283,28.39,973
16.568314285714283,28.37,974
16.568314285714283,28.36,975
17.212423728813558,28.35,976
17.212423728813558,28.33,977
17.212423728813558,28.32,978
33.50376086956522,28.33,979
33.50376086956522,28.33,980
33.50376086956522,28.34,981
30.601462686567167,28.34,982
30.601462686567167,28.34,983
30.601462686567167,28.35,984
32.331740740740734,28.35,985
32.331740740740734,28.36,986
32.331740740740734,28.36,987
68.86970886075952,28.41,988
68.86970886075952,28.46,989
68.86970886075952,28.51,990
88.12147826086958,28.58,991
88.12147826086958,28.65,992
88.12147826086958,28.72,993
95.89055670103096,28.8,994
95.89055670103096,28.88,995
95.89055670103096,28.96,996
107.54718666666668,29.05,997
107.54718666666668,29.14,998
107.54718666666668,29.23,999
103.00371000000001,29.32,1000
103.00371000000001,29.41,1001
103.00371000000001,29.49,1002
112.87001075268817,29.59,1003
112.87001075268817,29.69,1004
112.87001075268817,29.78,1005
125.12998999999996,29.9,1006
125.12998999999996,30.01,1007
125.12998999999996,30.12,1008
132.53244999999993,30.24,1009
132.53244999999993,30.36,1010
132.53244999999993,30.47,1011
82.70741000000002,30.53,1012
82.70741000000002,30.59,1013
82.70741000000002,30.66,1014
84.77368999999995,30.72,1015
84.77368999999995,30.78,1016
84.77368999999995,30.84,1017
68.49918000000001,30.89,1018
68.49918000000001,30.93,1019
68.49918000000001,30.97,1020
66.89635000000001,31.01,1021
66.89635000000001,31.05,1022
66.89635000000001,31.1,1023
50.28200000000001,31.12,1024
50.28200000000001,31.14,1025
50.28200000000001,31.16,1026
50.10114000000001,31.18,1027
50.10114000000001,31.2,1028
50.10114000000001,31.23,1029
53.03035789473685,31.25,1030
53.03035789473685,31.27,1031
53.03035789473685,31.3,1032
57.62842999999999,31.33,1033
57.62842999999999,31.36,1034
57.62842999999999,31.39,1035
64.61203658536586,31.43,1036
64.61203658536586,31.46,1037
64.61203658536586,31.5,1038
63.838192771084366,31.54,1039
63.838192771084366,31.57,1040
63.838192771084366,31.61,1041
35.5685,31.61,1042
35.5685,31.62,1043
35.5685,31.62,1044
35.24751999999999,31.63,1045
35.24751999999999,31.63,1046
35.24751999999999,31.63,1047
23.839545454545455,31.63,1048
23.839545454545455,31.62,1049
23.839545454545455,31.61,1050
7.359148936170213,31.58,1051
7.359148936170213,31.56,1052
7.359148936170213,31.53,1053
14.100475000000003,31.51,1054
14.100475000000003,31.49,1055
14.100475000000003,31.47,1056
15.747333333333339,31.45,1057
15.747333333333339,31.44,1058
15.747333333333339,31.42,1059
12.404586206896553,31.4,1060
12.404586206896553,31.38,1061
12.404586206896553,31.36,1062
13.643230769230776,31.34,1063
13.643230769230776,31.32,1064
13.643230769230776,31.3,1065
3.189727272727273,31.27,1066
3.189727272727273,31.24,1067
3.189727272727273,31.21,1068
3.0777777777777775,31.18,1069
3.0777777777777775,31.15,1070
3.0777777777777775,31.12,1071
1.6568461538461539,31.08,1072
1.6568461538461539,31.05,1073
1.6568461538461539,31.02,1074
2.0797727272727276,30.99,1075
2.0797727272727276,30.96,1076
2.0797727272727276,30.93,1077
2.2129199999999996,30.9,1078
2.2129199999999996,30.86,1079
2.2129199999999996,30.83,1080
2.376173913043478,30.8,1081
2.376173913043478,30.77,1082
2.376173913043478,30.74,1083
19.27928,30.73,1084
19.27928,30.72,1085
19.27928,30.71,1086
20.042916666666663,30.69,1087
20.042916666666663,30.68,1088
20.042916666666663,30.67,1089
21.25804545454545,30.66,1090
21.25804545454545,30.65,1091
21.25804545454545,30.64,1092
18.51357692307692,30.63,1093
18.51357692307692,30.62,1094
18.51357692307692,30.6,1095
2.4690833333333333,30.57,1096
2.4690833333333333,30.54,1097
2.4690833333333333,30.51,1098
2.6772500000000004,30.48,1099
2.6772500000000004,30.46,1100
2.6772500000000004,30.43,1101
2.193576923076923,30.4,1102
2.193576923076923,30.37,1103
2.193576923076923,30.34,1104
2.7182962962962964,30.31,1105
2.7182962962962964,30.28,1106
2.7182962962962964,30.25,1107
2.985285714285714,30.22,1108
2.985285714285714,30.19,1109
2.985285714285714,30.17,1110
4.737392857142857,30.14,1111
4.737392857142857,30.11,1112
4.737392857142857,30.09,1113
4.512066666666667,30.06,1114
4.512066666666667,30.03,1115
4.512066666666667,30.01,1116
5.0749,29.98,1117
5.0749,29.96,1118
5.0749,29.93,1119
4.412966666666666,29.9,1120
4.412966666666666,29.88,1121
4.412966666666666,29.85,1122
3.466142857142858,29.82,1123
3.466142857142858,29.8,1124
3.466142857142858,29.77,1125
2.9833181818181815,29.74,1126
2.9833181818181815,29.72,1127
2.9833181818181815,29.69,1128
3.0168571428571425,29.66,1129
3.0168571428571425,29.63,1130
3.0168571428571425,29.61,1131
2.6840833333333336,29.58,1132
2.6840833333333336,29.55,1133
2.6840833333333336,29.53,1134
2.202571428571429,29.5,1135
2.202571428571429,29.47,1136
2.202571428571429,29.44,1137
1.9173846153846155,29.41,1138
1.9173846153846155,29.39,1139
1.9173846153846155,29.36,1140
